Wall time,Step,Value
1594570395.6256673,345,4.6898207074264064e-05
1594570515.2375069,391,4.972059832653031e-05
1594570529.9867444,398,5.212907126406208e-05
1594570584.9827049,420,5.7095800002571195e-05
1594570659.78121,454,6.562922499142587e-05
1594570674.8481581,459,6.693163595627993e-05
1594570774.70066,497,8.418631477979943e-05
1594571084.3317895,580,0.0002058183599729091
1594571099.3130066,585,0.00019943380902986974
1594571144.8536828,597,0.00022286229068413377
1594571462.242624,670,0.0003252650494687259
1594571487.3767874,674,0.00032369655673392117
1594571593.360567,695,0.0003939135931432247
1594571618.8698826,701,0.0003947668010368943
1594571654.74939,704,0.0004397673183120787
1594571685.3935866,710,0.00044488441199064255
1594571865.453115,743,0.000713106885086745
1594571875.500648,746,0.0007056410540826619
1594571916.3193989,756,0.0007783609908074141
1594572064.8751173,784,0.0009654747555032372
1594572167.853497,807,0.0009576401207596064
1594572439.274035,867,0.0006748767336830497
1594572444.15367,868,0.0006811906932853162
1594572545.3618662,887,0.0006303467089310288
1594572635.3730505,904,0.0005676108994521201
1594572705.3821971,917,0.0005432963371276855
1594573020.9877543,962,0.00042119083809666336
1594573159.5230742,976,0.0004128500004298985
1594573241.1848314,985,0.00040898285806179047
1594573277.5142307,990,0.00040049286326393485
1594573282.5360312,991,0.0003890514199156314
1594573451.8147836,1020,0.0004101406375411898
1594573522.710689,1024,0.00039414846105501056
1594573563.3437574,1027,0.0004000676271971315
1594573587.9430423,1032,0.0004053114098496735
1594573598.1200097,1033,0.0003979073080699891
1594573658.791493,1041,0.00039899832336232066
1594573709.6967177,1045,0.00041941460222005844
1594573926.09428,1075,0.0004050235729664564
1594573966.9585521,1081,0.0004151635803282261
1594574008.6499662,1088,0.00042736573959700763
1594574140.7438724,1102,0.00041580351535230875
1594574186.5325522,1110,0.00042399222729727626
1594574206.7334335,1112,0.0004328125505708158
1594574217.247128,1112,0.0004412974521983415
1594574288.8866265,1117,0.000449958024546504
1594574299.5910878,1119,0.0004362264007795602
1594574335.6013806,1124,0.0004425465886015445
1594574376.7636743,1130,0.000451549218269065
1594574407.6792233,1135,0.0004354673728812486
1594574550.8175702,1144,0.0004321641172282398
1594574921.1473894,1183,0.00046710437163710594
1594575090.6443362,1201,0.00042504825978539884
1594575106.1051922,1203,0.00044282805174589157
1594575193.3856635,1210,0.00045192966354079545
1594575239.287206,1214,0.00043987962999381125
1594575244.4616761,1215,0.00042052558274008334
1594575276.0752637,1218,0.00043296843068674207
1594575281.1463046,1218,0.00042740211938507855
1594575306.7322626,1219,0.00042631171527318656
1594575399.8635292,1228,0.00042388541623950005
1594575415.5879276,1230,0.00041563124977983534
1594575462.8510323,1236,0.0004383247869554907
1594575714.3425858,1257,0.0004175167123321444
