Wall time,Step,Value
1590600736.5578089,1,1.0214999914169312
1590600750.385918,2,0.8389999866485596
1590600764.145189,3,0.6129999756813049
1590600778.020393,4,0.5914999842643738
1590600793.640573,5,0.5949999690055847
1590600809.5800982,6,0.8669999837875366
1590600824.7765372,7,0.6789999604225159
1590600840.052554,8,0.6944999694824219
1590600855.172102,9,0.765999972820282
1590600870.482315,10,0.5029999613761902
1590600886.1647801,11,0.6574999690055847
1590600901.735958,12,0.6039999723434448
1590600916.898412,13,0.6499999761581421
1590600932.0895302,14,0.5065000057220459
1590600947.045783,15,0.6359999775886536
1590600962.3500218,16,0.6754999756813049
1590600977.5717602,17,0.731499969959259
1590600992.522505,18,0.5709999799728394
1590601008.160448,19,0.5600000023841858
1590601023.592464,20,0.6744999885559082
1590601038.784044,21,0.5724999904632568
1590601053.621099,22,0.5539999604225159
1590601068.397079,23,0.5525000095367432
1590601083.527081,24,0.6744999885559082
1590601098.858901,25,0.5855000019073486
1590601114.238734,26,0.6129999756813049
1590601129.600244,27,0.7454999685287476
1590601144.84959,28,0.6164999604225159
1590601160.251487,29,0.7609999775886536
1590601175.620248,30,0.6865000128746033
1590601190.873207,31,0.6329999566078186
1590601206.3271308,32,0.625
1590601221.7004218,33,0.6974999904632568
1590601236.914666,34,0.5830000042915344
1590601252.3541918,35,0.7630000114440918
1590601268.244441,36,0.6739999651908875
1590601284.0563462,37,0.6729999780654907
1590601299.465339,38,0.7774999737739563
1590601314.870393,39,0.5864999890327454
1590601330.408143,40,0.7269999980926514
1590601345.858623,41,0.6909999847412109
1590601360.9801579,42,0.703000009059906
1590601376.27717,43,0.5819999575614929
1590601391.717918,44,0.5859999656677246
1590601407.442039,45,0.7195000052452087
1590601423.230292,46,0.7664999961853027
1590601438.535913,47,0.8434999585151672
1590601453.935628,48,0.6384999752044678
1590601469.624913,49,0.7649999856948853
1590601485.198606,50,0.7724999785423279
1590601500.695582,51,1.0269999504089355
1590601516.1341481,52,0.856499969959259
1590601531.891775,53,0.9229999780654907
1590601547.8056462,54,0.9614999890327454
1590601563.561215,55,1.250999927520752
1590601579.1215382,56,0.8769999742507935
1590601594.41958,57,1.1799999475479126
1590601610.0891168,58,0.9419999718666077
1590601625.745209,59,0.8589999675750732
1590601641.7531352,60,1.219499945640564
1590601657.581532,61,1.0054999589920044
1590601673.2718651,62,1.2089999914169312
1590601688.582597,63,1.2304999828338623
1590601704.176864,64,1.3880000114440918
1590601720.015313,65,1.3650000095367432
1590601735.821416,66,1.243499994277954
1590601751.614411,67,1.4874999523162842
1590601767.526355,68,1.4375
1590601783.1325178,69,1.4785000085830688
1590601798.6720572,70,1.628499984741211
1590601814.486448,71,1.2704999446868896
1590601830.208765,72,1.6244999170303345
1590601845.547418,73,1.281999945640564
1590601860.8959591,74,1.3989999294281006
1590601876.585854,75,1.6689999103546143
1590601892.507471,76,1.5104999542236328
1590601908.399476,77,1.5449999570846558
1590601923.928851,78,1.2730000019073486
1590601939.3435452,79,1.2894999980926514
1590601954.895754,80,1.7769999504089355
1590601970.640378,81,1.2279999256134033
1590601985.878586,82,1.6265000104904175
1590602001.1203442,83,1.2239999771118164
1590602016.533238,84,1.6784999370574951
1590602032.4244921,85,1.5694999694824219
1590602048.263086,86,1.2739999294281006
1590602063.850065,87,1.399999976158142
1590602079.250483,88,1.6395000219345093
1590602094.7617111,89,1.7559999227523804
1590602110.336312,90,1.4355000257492065
1590602125.9936981,91,1.4879999160766602
1590602141.349869,92,1.7074999809265137
1590602156.819757,93,1.8779999017715454
1590602172.7874,94,2.044999837875366
1590602188.811599,95,1.6619999408721924
1590602204.316162,96,2.317999839782715
1590602219.807992,97,1.9174998998641968
1590602235.252197,98,1.8859999179840088
1590602250.878479,99,2.2619998455047607
1590602266.802072,100,2.203000068664551
1590602282.680575,101,2.244499921798706
1590602298.100853,102,1.7730000019073486
1590602313.492554,103,2.0850000381469727
1590602329.26061,104,1.9884999990463257
1590602345.17925,105,2.0390000343322754
1590602360.852413,106,2.0269999504089355
1590602376.2294269,107,1.8809999227523804
1590602391.8406599,108,1.9649999141693115
1590602407.84597,109,1.5540000200271606
1590602423.789842,110,1.9394999742507935
1590602439.202373,111,1.8659999370574951
1590602454.524472,112,1.753499984741211
1590602469.937014,113,1.9735000133514404
1590602485.678401,114,1.8259999752044678
1590602501.3692548,115,2.049499988555908
1590602516.789321,116,2.3494999408721924
1590602532.485267,117,1.8125
1590602548.261139,118,2.25600004196167
1590602564.0166569,119,2.2039999961853027
1590602579.7152581,120,2.363999843597412
1590602595.254518,121,2.0249998569488525
1590602610.861042,122,2.1045000553131104
1590602626.568068,123,1.7515000104904175
1590602642.132145,124,2.188499927520752
1590602657.879105,125,1.8995000123977661
1590602673.848723,126,2.575500011444092
1590602689.638161,127,2.235499858856201
1590602704.9831302,128,2.0160000324249268
1590602720.403139,129,1.6464999914169312
1590602735.946555,130,1.9189999103546143
1590602751.911577,131,2.5859999656677246
1590602767.884254,132,2.7184998989105225
1590602783.339553,133,2.17549991607666
1590602798.7199202,134,2.118000030517578
1590602814.461439,135,2.7249999046325684
1590602830.351849,136,2.5304999351501465
1590602845.941238,137,2.5964999198913574
1590602861.4872708,138,2.638000011444092
1590602876.857263,139,2.8545000553131104
