Wall time,Step,Value
1590600732.564526,1,0.0021096388809382915
1590600746.334136,2,0.0024275407195091248
1590600760.835468,3,0.0018951166421175003
1590600773.98937,4,0.0019859871827065945
1590600789.493384,5,0.0018061600858345628
1590600805.476029,6,0.0015165669610723853
1590600820.680833,7,0.0019525806419551373
1590600835.890837,8,0.001317017711699009
1590600851.064754,9,0.001640434144064784
1590600866.4133708,10,0.0015100089367479086
1590600881.923986,11,0.001176414079964161
1590600897.70442,12,0.0013804193586111069
1590600912.628809,13,0.0014799039345234632
1590600927.9107451,14,0.0014857889618724585
1590600942.983275,15,0.0015928323846310377
1590600958.2928371,16,0.001194508047774434
1590600973.503607,17,0.001253314781934023
1590600988.445132,18,0.001197142992168665
1590601004.059119,19,0.001588101265951991
1590601019.481133,20,0.0009294633055105805
1590601034.743383,21,0.0016541721997782588
1590601049.619106,22,0.0011091576889157295
1590601064.311564,23,0.0010651946067810059
1590601079.4813042,24,0.0009716224740259349
1590601094.702194,25,0.0014353395672515035
1590601110.156372,26,0.0007730295765213668
1590601125.455734,27,0.0007199320243671536
1590601140.80057,28,0.0010133336763828993
1590601156.197784,29,0.001107227522879839
1590601171.51551,30,0.001070742029696703
1590601186.7975428,31,0.0008790723513811827
1590601202.1084921,32,0.000719694362487644
1590601217.64093,33,0.0008720249170437455
1590601232.817889,34,0.0007825631182640791
1590601248.2423282,35,0.001039148773998022
1590601263.9846652,36,0.0007345738704316318
1590601279.902018,37,0.0010449253022670746
1590601295.421005,38,0.0012927321949973702
1590601310.68857,39,0.0009004499297589064
1590601326.2710989,40,0.000894600001629442
1590601341.739925,41,0.0007240890408866107
1590601356.949069,42,0.000857364444527775
1590601372.1473129,43,0.0006208209088072181
1590601387.604987,44,0.0007215337245725095
1590601403.296661,45,0.0006517435540445149
1590601419.056324,46,0.0007548350258730352
1590601434.358932,47,0.0009945386555045843
1590601449.892318,48,0.0005492425989359617
1590601465.527762,49,0.001432067365385592
1590601481.0649421,50,0.0006526987999677658
1590601496.521544,51,0.0006649063434451818
1590601512.000038,52,0.0006265263073146343
1590601527.6819131,53,0.0005089063779450953
1590601543.659693,54,0.0008765948587097228
1590601559.3196108,55,0.0006703688413836062
1590601575.069021,56,0.0006392832729034126
1590601590.315156,57,0.000659493962302804
1590601605.9472919,58,0.0006569708348251879
1590601621.645875,59,0.0007070439169183373
1590601637.509108,60,0.0007079655770212412
1590601653.428281,61,0.0005064175929874182
1590601669.126837,62,0.0005186552880331874
1590601684.4676218,63,0.0004895273596048355
1590601700.014337,64,0.000836836697999388
1590601715.839591,65,0.000359664554707706
1590601731.626508,66,0.0005225694039836526
1590601747.487639,67,0.0005372303421609104
