Wall time,Step,Value
1590600736.5580559,1,1.0214999914169312
1590600750.3861928,2,0.9302499890327454
1590600764.1454442,3,0.8244999647140503
1590600778.020681,4,0.76624995470047
1590600793.640844,5,0.7319999933242798
1590600809.580392,6,0.7544999718666077
1590600824.776823,7,0.7437142729759216
1590600840.052856,8,0.7375624775886536
1590600855.1724072,9,0.7407221794128418
1590600870.482608,10,0.716949999332428
1590600886.165092,11,0.711545467376709
1590600901.7362309,12,0.7025833129882812
1590600916.8989282,13,0.6985384225845337
1590600932.089827,14,0.6848214268684387
1590600947.04609,15,0.6815666556358337
1590600962.35032,16,0.6811875104904175
1590600977.572072,17,0.68414705991745
1590600992.5228002,18,0.6778610944747925
1590601008.1607418,19,0.6716578602790833
1590601023.592851,20,0.6717999577522278
1590601038.7843578,21,0.6670714020729065
1590601053.621394,22,0.6619318127632141
1590601068.397376,23,0.6571738719940186
1590601083.527384,24,0.6578958034515381
1590601098.859212,25,0.6549999713897705
1590601114.2390132,26,0.6533846259117126
1590601129.600567,27,0.6567962765693665
1590601144.849975,28,0.6553571224212646
1590601160.25179,29,0.6589999794960022
1590601175.620544,30,0.6599166393280029
1590601190.8735209,31,0.6590483784675598
1590601206.327438,32,0.6579843759536743
1590601221.700743,33,0.6591817736625671
1590601236.9149802,34,0.6569411754608154
1590601252.354506,35,0.6599714159965515
1590601268.244763,36,0.660361111164093
1590601284.056653,37,0.6607027053833008
1590601299.465635,38,0.6637762784957886
1590601314.8707001,39,0.6617948412895203
1590601330.4084601,40,0.6634249687194824
1590601345.8588989,41,0.6640975475311279
1590601360.9804611,42,0.6650238037109375
1590601376.277472,43,0.6630930304527283
1590601391.718223,44,0.6613408923149109
1590601407.442389,45,0.6626332998275757
1590601423.230597,46,0.6648913025856018
1590601438.5362089,47,0.6686914563179016
1590601453.935924,48,0.6680625081062317
1590601469.625231,49,0.6700407862663269
1590601485.198924,50,0.6720899939537048
1590601500.69588,51,0.679049015045166
1590601516.134465,52,0.6824615001678467
1590601531.892104,53,0.6869999766349792
1590601547.8059251,54,0.6920832991600037
1590601563.5614989,55,0.7022454142570496
1590601579.121844,56,0.7053660750389099
1590601594.419892,57,0.7136929631233215
1590601610.0894358,58,0.7176293134689331
1590601625.745534,59,0.7200254201889038
1590601641.7534752,60,0.7283499836921692
1590601657.581849,61,0.7328934073448181
1590601673.27218,62,0.7405725717544556
1590601688.582912,63,0.7483491897583008
1590601704.177181,64,0.7583437561988831
1590601720.0156338,65,0.7676768898963928
1590601735.8217359,66,0.7748863697052002
1590601751.614727,67,0.7855223417282104
1590601767.526695,68,0.795110285282135
1590601783.1328251,69,0.8050144910812378
1590601798.672386,70,0.8167785406112671
1590601814.48678,71,0.8231689929962158
1590601830.209069,72,0.8342986106872559
1590601845.54777,73,0.8404315114021301
1590601860.896271,74,0.847979724407196
1590601876.586178,75,0.8589266538619995
1590601892.507895,76,0.8675000071525574
1590601908.399754,77,0.8762986660003662
1590601923.929132,78,0.8813846111297607
1590601939.343858,79,0.8865506052970886
1590601954.896072,80,0.8976812362670898
1590601970.640702,81,0.9017592668533325
1590601985.87889,82,0.910597562789917
1590602001.120683,83,0.9143734574317932
1590602016.533586,84,0.9234701991081238
1590602032.4248261,85,0.9310705661773682
1590602048.263414,86,0.9350581169128418
1590602063.850375,87,0.9404022693634033
1590602079.250798,88,0.9483465552330017
1590602094.76212,89,0.9574213027954102
1590602110.336648,90,0.9627333283424377
1590602125.99399,91,0.9685055017471313
1590602141.350194,92,0.9765380024909973
1590602156.820064,93,0.9862311482429504
1590602172.7879,94,0.997494637966156
1590602188.8119261,95,1.0044894218444824
1590602204.316492,96,1.0181719064712524
1590602219.808303,97,1.027443289756775
1590602235.2524831,98,1.0362040996551514
1590602250.8788018,99,1.0485858917236328
1590602266.802399,100,1.060130000114441
1590602282.6808891,101,1.0723599195480347
1590602298.101161,102,1.0816999673843384
1590602313.492864,103,1.0964199304580688
1590602329.2610922,104,1.1103899478912354
1590602345.1796181,105,1.1248300075531006
1590602360.852735,106,1.136430025100708
1590602376.22978,107,1.1484500169754028
1590602391.840978,108,1.1611549854278564
1590602407.846265,109,1.1690349578857422
1590602423.790189,110,1.1833999156951904
1590602439.202691,111,1.19548499584198
1590602454.5247848,112,1.2069799900054932
1590602469.937305,113,1.2202149629592896
1590602485.678723,114,1.2334100008010864
1590602501.3695629,115,1.2475450038909912
1590602516.789631,116,1.2642849683761597
1590602532.485607,117,1.275094985961914
1590602548.261424,118,1.291944980621338
1590602564.016963,119,1.3083850145339966
1590602579.71558,120,1.325279951095581
1590602595.254861,121,1.339805006980896
1590602610.861346,122,1.3553099632263184
1590602626.5685198,123,1.3672999143600464
1590602642.13246,124,1.3824399709701538
1590602657.879411,125,1.3955799341201782
1590602673.849015,126,1.4152050018310547
1590602689.638517,127,1.4301049709320068
1590602704.983444,128,1.444100022315979
1590602720.40346,129,1.4529550075531006
1590602735.9468632,130,1.4652799367904663
1590602751.911896,131,1.4848099946975708
1590602767.8845701,132,1.5057449340820312
1590602783.339862,133,1.5205249786376953
1590602798.720253,134,1.5358749628067017
1590602814.461756,135,1.555495023727417
1590602830.352166,136,1.5740599632263184
1590602845.941521,137,1.5932949781417847
1590602861.487714,138,1.611899971961975
1590602876.8575711,139,1.6345800161361694
1590602892.717929,140,1.6560649871826172
1590602908.8477912,141,1.679034948348999
1590602924.855031,142,1.6986199617385864
1590602940.1836631,143,1.7230349779129028
1590602955.558047,144,1.7546650171279907
1590602971.181622,145,1.7787150144577026
1590602987.18736,146,1.8055949211120605
1590603002.8418539,147,1.8262399435043335
1590603018.257859,148,1.8612749576568604
1590603034.06429,149,1.8880048990249634
1590603050.2050738,150,1.9095399379730225
1590603066.7696571,151,1.9376800060272217
1590603083.398946,152,1.9630149602890015
1590603100.4860108,153,1.9846349954605103
1590603116.996874,154,2.0109000205993652
1590603133.319233,155,2.040070056915283
1590603149.280742,156,2.0562849044799805
1590603165.35125,157,2.066725015640259
1590603182.1636548,158,2.082319974899292
1590603198.370979,159,2.118044853210449
1590603214.076127,160,2.1423399448394775
1590603229.778212,161,2.1753950119018555
1590603245.23322,162,2.2040648460388184
1590603260.682457,163,2.232879877090454
1590603276.418371,164,2.264819860458374
1590603292.0562508,165,2.294689893722534
1590603308.2323918,166,2.3220748901367188
1590603324.3591838,167,2.3425748348236084
1590603340.183653,168,2.3642799854278564
1590603355.6574872,169,2.3972249031066895
1590603371.246287,170,2.433184862136841
1590603387.816278,171,2.4663398265838623
1590603404.952557,172,2.5067999362945557
1590603420.622842,173,2.5401999950408936
1590603436.305098,174,2.569390058517456
1590603451.777768,175,2.599644899368286
1590603467.301877,176,2.62719988822937
1590603482.734784,177,2.658259868621826
1590603498.355684,178,2.6904449462890625
1590603513.977039,179,2.730139970779419
1590603529.768586,180,2.763284921646118
1590603545.405066,181,2.805344820022583
1590603561.3554518,182,2.8565549850463867
1590603578.0773928,183,2.8974599838256836
1590603597.009562,184,2.954360008239746
1590603613.339242,185,3.0022499561309814
1590603628.722132,186,3.0576748847961426
1590603644.0650299,187,3.120544910430908
1590603659.5763369,188,3.176604986190796
1590603674.881651,189,3.255194902420044
1590603690.20768,190,3.3208048343658447
1590603705.070442,191,3.391434907913208
1590603720.412766,192,3.4631149768829346
1590603735.948576,193,3.518854856491089
1590603751.896906,194,3.5606849193573
1590603767.5415769,195,3.6463048458099365
1590603782.995765,196,3.722869873046875
1590603798.595252,197,3.781255006790161
1590603814.121545,198,3.8634748458862305
1590603829.754098,199,3.963239908218384
1590603845.654954,200,4.060154914855957
1590603861.1441011,201,4.137764930725098
1590603876.4620469,202,4.213190078735352
1590603892.1355069,203,4.302195072174072
1590603907.9198651,204,4.393229961395264
1590603923.824759,205,4.498174667358398
1590603939.3477492,206,4.604619979858398
1590603954.8193111,207,4.711040019989014
1590603970.251977,208,4.821495056152344
1590603985.542071,209,4.937269687652588
1590604000.982872,210,5.064970016479492
1590604016.4292932,211,5.1790947914123535
1590604032.2547042,212,5.296380043029785
1590604048.1149828,213,5.428889751434326
1590604063.590087,214,5.559774875640869
1590604079.162818,215,5.683549880981445
1590604094.502335,216,5.810494899749756
1590604109.9229429,217,5.935414791107178
1590604125.307133,218,6.0525946617126465
1590604140.745365,219,6.175899982452393
1590604156.619572,220,6.292909622192383
1590604172.80244,221,6.42372465133667
1590604188.42502,222,6.5474748611450195
1590604203.945656,223,6.661789894104004
1590604219.494624,224,6.779219627380371
1590604234.999486,225,6.905745029449463
1590604250.524584,226,7.035494804382324
1590604266.310391,227,7.168684959411621
1590604281.926799,228,7.3161797523498535
1590604297.655071,229,7.4587249755859375
1590604313.681412,230,7.606299877166748
1590604329.557013,231,7.73100471496582
1590604345.3634949,232,7.869814872741699
1590604361.134331,233,8.014265060424805
1590604376.615319,234,8.143295288085938
1590604392.0878952,235,8.275090217590332
1590604408.219651,236,8.39954948425293
1590604424.375552,237,8.542829513549805
1590604440.483124,238,8.69151496887207
1590604456.354101,239,8.838719367980957
1590604472.243763,240,8.974639892578125
1590604487.559422,241,9.090459823608398
1590604502.699808,242,9.242609977722168
1590604517.838928,243,9.367674827575684
1590604533.0033522,244,9.488584518432617
1590604548.3942468,245,9.624489784240723
1590604564.03477,246,9.739794731140137
1590604579.18467,247,9.859339714050293
1590604594.369972,248,9.990715026855469
1590604609.506506,249,10.131784439086914
1590604624.6479192,250,10.273374557495117
1590604639.263294,251,10.401829719543457
1590604654.221375,252,10.552889823913574
1590604669.441715,253,10.68680477142334
1590604684.707561,254,10.825264930725098
1590604699.863373,255,10.932429313659668
1590604715.0187168,256,11.095609664916992
1590604730.173285,257,11.234604835510254
1590604745.324096,258,11.3969144821167
1590604760.480514,259,11.522924423217773
1590604775.65398,260,11.669059753417969
1590604790.984884,261,11.805509567260742
1590604806.476005,262,11.94806957244873
1590604821.647032,263,12.096920013427734
1590604836.812732,264,12.240139961242676
1590604852.034128,265,12.376814842224121
1590604867.206361,266,12.536774635314941
1590604882.3628411,267,12.69591999053955
1590604897.52809,268,12.837739944458008
1590604912.736337,269,12.994074821472168
1590604928.345571,270,13.134089469909668
1590604943.572764,271,13.284379959106445
1590604958.7788138,272,13.43865966796875
1590604973.9180238,273,13.580364227294922
1590604989.083314,274,13.735710144042969
1590605004.272865,275,13.915325164794922
1590605019.546301,276,14.079354286193848
1590605034.734417,277,14.244819641113281
1590605049.9156601,278,14.420549392700195
1590605065.101565,279,14.565439224243164
1590605080.326549,280,14.73263931274414
1590605095.620189,281,14.874964714050293
1590605110.772972,282,15.007354736328125
