Wall time,Step,Value
1590602184.5171368,95,-0.18849974870681763
1590602200.150372,96,-0.1872348189353943
1590602215.645128,97,-0.19782033562660217
1590602231.118515,98,-0.21497617661952972
1590602246.719966,99,-0.1976563036441803
1590602262.629805,100,-0.2061610072851181
1590602278.526704,101,-0.20030030608177185
1590602294.044634,102,-0.20395737886428833
1590602309.401518,103,-0.21115830540657043
1590602325.028695,104,-0.19495734572410583
1590602340.9386828,105,-0.2132175862789154
1590602356.6873841,106,-0.21980753540992737
1590602372.105964,107,-0.19653168320655823
1590602387.624667,108,-0.20891298353672028
1590602403.5941818,109,-0.21491709351539612
1590602419.600651,110,-0.2133016437292099
1590602435.077719,111,-0.20986980199813843
1590602450.441637,112,-0.2269875407218933
1590602465.7768729,113,-0.20719517767429352
1590602481.482883,114,-0.2032545655965805
1590602497.255852,115,-0.21494215726852417
1590602512.693472,116,-0.21416516602039337
1590602528.244113,117,-0.2205488085746765
1590602544.1257658,118,-0.22008171677589417
1590602559.852949,119,-0.22166708111763
1590602575.3713138,120,-0.22161084413528442
1590602591.0822122,121,-0.23593881726264954
1590602606.763935,122,-0.23240742087364197
1590602622.416162,123,-0.23097896575927734
1590602637.953801,124,-0.23167163133621216
1590602653.6479738,125,-0.23603571951389313
1590602669.591336,126,-0.23644500970840454
1590602685.449738,127,-0.23648473620414734
1590602700.892343,128,-0.2540203034877777
1590602716.320214,129,-0.24912354350090027
1590602731.772356,130,-0.25161120295524597
1590602747.639765,131,-0.24287685751914978
1590602763.599773,132,-0.25215911865234375
1590602779.249168,133,-0.25974929332733154
1590602794.608347,134,-0.25378918647766113
1590602810.310026,135,-0.2650751769542694
1590602826.133673,136,-0.2607797086238861
1590602841.827608,137,-0.25911056995391846
1590602857.368222,138,-0.2585882842540741
1590602872.740134,139,-0.26335829496383667
1590602888.490326,140,-0.2786068022251129
1590602904.615736,141,-0.2688845992088318
1590602920.6206641,142,-0.266938179731369
1590602936.092692,143,-0.2733859121799469
1590602951.4473999,144,-0.2795718014240265
1590602966.97104,145,-0.2756180167198181
1590602982.8337762,146,-0.28389954566955566
1590602998.677709,147,-0.28089743852615356
1590603014.1348321,148,-0.27730265259742737
1590603029.650089,149,-0.2819867730140686
1590603046.045117,150,-0.2902262508869171
1590603062.291111,151,-0.2995584011077881
1590603078.849844,152,-0.2929714322090149
1590603096.14803,153,-0.294569194316864
1590603112.588337,154,-0.2894757390022278
1590603128.894478,155,-0.30273786187171936
1590603145.03822,156,-0.30575719475746155
1590603161.031193,157,-0.29361221194267273
1590603177.597427,158,-0.29891857504844666
1590603194.079472,159,-0.3001803755760193
1590603209.92797,160,-0.3119663596153259
1590603225.6353788,161,-0.29985833168029785
1590603241.163573,162,-0.30728083848953247
1590603256.59719,163,-0.3092023432254791
1590603272.021626,164,-0.3105819523334503
1590603287.780551,165,-0.3127197325229645
1590603303.880765,166,-0.31227976083755493
1590603320.0246341,167,-0.3157190978527069
1590603336.057777,168,-0.3156586289405823
1590603351.510185,169,-0.30393630266189575
1590603367.1142259,170,-0.3194655179977417
1590603383.129575,171,-0.31616294384002686
1590603400.478105,172,-0.3302805423736572
1590603416.453745,173,-0.3197947144508362
1590603432.042412,174,-0.32867148518562317
1590603447.633017,175,-0.3285595178604126
1590603463.193279,176,-0.3276669681072235
1590603478.5817778,177,-0.33075612783432007
1590603494.2143612,178,-0.3274647891521454
1590603509.812001,179,-0.3272112011909485
1590603525.543333,180,-0.333999365568161
1590603541.157936,181,-0.3287155032157898
1590603557.163598,182,-0.3331816494464874
1590603573.13057,183,-0.3303542137145996
1590603591.8678348,184,-0.3278191089630127
1590603609.077056,185,-0.34448790550231934
1590603624.594505,186,-0.3344614803791046
1590603639.934189,187,-0.33509188890457153
1590603655.4171588,188,-0.3462021052837372
1590603670.8133209,189,-0.33918440341949463
1590603686.0768871,190,-0.34626662731170654
1590603700.978633,191,-0.33393144607543945
1590603716.2969549,192,-0.3298090398311615
1590603731.745163,193,-0.3500194251537323
1590603747.584624,194,-0.3526086211204529
1590603763.374323,195,-0.3391639292240143
1590603778.8733492,196,-0.35602468252182007
1590603794.462153,197,-0.3475182056427002
1590603809.9381151,198,-0.35498788952827454
1590603825.5839438,199,-0.35699859261512756
1590603841.338134,200,-0.34897053241729736
1590603857.018036,201,-0.35877519845962524
1590603872.365859,202,-0.3547893166542053
1590603887.963351,203,-0.35284456610679626
1590603903.756475,204,-0.36570945382118225
1590603919.629083,205,-0.3799024224281311
1590603935.1690612,206,-0.3627091348171234
1590603950.6486862,207,-0.37697914242744446
1590603966.058211,208,-0.35975319147109985
1590603981.471942,209,-0.384624719619751
1590603996.802156,210,-0.3685261011123657
1590604012.288797,211,-0.37466004490852356
1590604028.042479,212,-0.3813246488571167
1590604043.940762,213,-0.371526837348938
1590604059.461257,214,-0.37374675273895264
1590604075.032085,215,-0.3900195360183716
1590604090.397394,216,-0.3889630138874054
1590604105.780443,217,-0.38862180709838867
1590604121.181393,218,-0.3895728588104248
1590604136.5942578,219,-0.38364654779434204
1590604152.3279748,220,-0.40886902809143066
1590604168.444216,221,-0.40279659628868103
1590604184.32977,222,-0.3891173303127289
1590604199.774158,223,-0.41323405504226685
1590604215.28777,224,-0.4070625305175781
1590604230.8548732,225,-0.4052668809890747
1590604246.302899,226,-0.4235478937625885
1590604262.162246,227,-0.41471022367477417
1590604277.7344089,228,-0.4348050057888031
1590604293.385313,229,-0.42900022864341736
1590604309.411919,230,-0.4214906096458435
1590604325.31633,231,-0.4455224871635437
1590604341.150004,232,-0.45479047298431396
1590604356.96502,233,-0.4389098286628723
1590604372.452909,234,-0.45456308126449585
1590604387.9568498,235,-0.45874449610710144
1590604403.951222,236,-0.4340250492095947
1590604420.062322,237,-0.44289472699165344
1590604436.249286,238,-0.4354443848133087
1590604452.1084402,239,-0.4543665051460266
1590604468.0605419,240,-0.4498639702796936
1590604483.536057,241,-0.45736050605773926
1590604498.669313,242,-0.44453948736190796
1590604513.798337,243,-0.4579855799674988
1590604528.974943,244,-0.4746367335319519
1590604544.315706,245,-0.46883541345596313
1590604559.997609,246,-0.4761354327201843
1590604575.154836,247,-0.4657100737094879
1590604590.3435361,248,-0.4619157910346985
1590604605.475401,249,-0.48241037130355835
1590604620.605152,250,-0.4997590184211731
1590604635.255425,251,-0.48804107308387756
1590604650.187207,252,-0.4972860813140869
1590604665.389245,253,-0.4962848722934723
1590604680.677058,254,-0.5061619877815247
1590604695.836621,255,-0.4854809045791626
1590604711.00004,256,-0.49311912059783936
1590604726.13284,257,-0.510205090045929
1590604741.2984178,258,-0.507757842540741
1590604756.446912,259,-0.5196462273597717
1590604771.593111,260,-0.522990345954895
1590604786.91358,261,-0.5138911008834839
1590604802.394561,262,-0.5315328240394592
1590604817.6083179,263,-0.4787115156650543
1590604832.782207,264,-0.5126256942749023
1590604848.0087428,265,-0.5413682460784912
1590604863.1699111,266,-0.5167002081871033
1590604878.31441,267,-0.538925051689148
1590604893.502002,268,-0.5194790959358215
1590604908.684855,269,-0.5342346429824829
1590604924.2915251,270,-0.531701385974884
1590604939.549568,271,-0.5427144169807434
1590604954.747225,272,-0.5453594326972961
1590604969.8801842,273,-0.5519266128540039
1590604985.052694,274,-0.5354503393173218
1590605000.211061,275,-0.5270245671272278
1590605015.482111,276,-0.5766273140907288
1590605030.6885371,277,-0.5756962299346924
1590605045.8750029,278,-0.5408451557159424
1590605061.086286,279,-0.5753844380378723
1590605076.287762,280,-0.5492225289344788
1590605091.567724,281,-0.5566246509552002
1590605106.742746,282,-0.5896623134613037
1590605121.93764,283,-0.5845473408699036
1590605137.147934,284,-0.5729869604110718
1590605152.590136,285,-0.5989430546760559
1590605168.541203,286,-0.587096095085144
1590605185.336237,287,-0.5978860259056091
1590605201.591439,288,-0.5820140838623047
1590605217.031234,289,-0.5733861327171326
1590605232.331918,290,-0.5825464725494385
1590605247.9660218,291,-0.612125813961029
1590605263.821666,292,-0.6035978198051453
1590605279.6560798,293,-0.5767242908477783
1590605295.486191,294,-0.6201519966125488
1590605311.209315,295,-0.5998424887657166
1590605326.684394,296,-0.6409415006637573
1590605342.427129,297,-0.6044921875
1590605358.2901728,298,-0.6111718416213989
1590605374.206073,299,-0.6091567277908325
1590605390.013331,300,-0.6481074094772339
1590605405.434956,301,-0.6233031749725342
1590605421.131069,302,-0.6262649893760681
1590605437.52256,303,-0.6406586766242981
1590605454.290835,304,-0.6484127044677734
1590605469.9460511,305,-0.641904354095459
1590605485.2296379,306,-0.642100989818573
1590605500.481318,307,-0.6418907642364502
1590605516.230783,308,-0.6305527091026306
1590605532.21354,309,-0.642048716545105
1590605548.3019361,310,-0.6337631344795227
1590605563.8753338,311,-0.661933958530426
1590605579.221434,312,-0.6585643887519836
1590605594.519875,313,-0.6462718844413757
1590605609.676592,314,-0.6570509672164917
1590605624.817009,315,-0.6779903173446655
1590605640.032017,316,-0.6800355911254883
1590605655.315056,317,-0.6547151207923889
1590605670.8672361,318,-0.6483110189437866
1590605686.233603,319,-0.6815329194068909
1590605702.085123,320,-0.7086181044578552
1590605717.9508312,321,-0.7003149390220642
1590605734.473502,322,-0.6653913259506226
1590605751.288508,323,-0.7174166440963745
1590605767.715379,324,-0.6563316583633423
1590605783.4054332,325,-0.67332923412323
1590605799.223995,326,-0.6814494132995605
1590605816.257632,327,-0.6946905851364136
1590605832.119343,328,-0.6500800848007202
1590605847.435304,329,-0.7142741680145264
1590605862.819107,330,-0.6909976601600647
1590605878.515287,331,-0.6901782155036926
1590605894.149444,332,-0.6975827813148499
1590605909.787498,333,-0.6750461459159851
1590605925.735948,334,-0.6951355934143066
1590605941.677192,335,-0.7108071446418762
1590605957.36522,336,-0.7315495610237122
1590605972.703385,337,-0.7286285161972046
1590605988.56577,338,-0.6912711262702942
1590606005.235519,339,-0.7386589050292969
1590606021.6556292,340,-0.7131653428077698
1590606037.386684,341,-0.7345201969146729
1590606053.3562071,342,-0.7333096861839294
1590606069.4090471,343,-0.7322134375572205
1590606085.622955,344,-0.7283489108085632
1590606101.602491,345,-0.741573691368103
1590606117.481241,346,-0.7146625518798828
1590606134.010283,347,-0.7444198131561279
1590606150.364906,348,-0.7453035116195679
1590606165.961751,349,-0.7237806916236877
1590606181.47921,350,-0.7320181131362915
1590606197.559882,351,-0.7721498012542725
1590606214.395058,352,-0.7717081904411316
1590606230.475381,353,-0.7515320777893066
1590606246.844948,354,-0.7376523613929749
1590606263.3187368,355,-0.7798371315002441
1590606280.7630541,356,-0.7692317962646484
1590606297.611634,357,-0.7356618046760559
1590606314.474402,358,-0.7388235926628113
1590606331.712329,359,-0.7632797360420227
1590606351.674974,360,-0.785184919834137
1590606369.181841,361,-0.8147472143173218
1590606387.7465012,362,-0.7593449950218201
1590606405.2162602,363,-0.7698386311531067
1590606421.548266,364,-0.8019305467605591
1590606438.1458461,365,-0.7437412738800049
1590606456.520519,366,-0.7948305606842041
1590606474.987752,367,-0.7762126922607422
1590606493.54923,368,-0.7743695378303528
1590606513.39829,369,-0.7664465308189392
1590606532.657921,370,-0.7766301035881042
1590606549.733867,371,-0.7846379280090332
1590606565.971794,372,-0.7809500098228455
1590606582.136857,373,-0.8022574782371521
1590606598.3373618,374,-0.7801492214202881
1590606614.312321,375,-0.8084408044815063
1590606629.9793,376,-0.8046867847442627
1590606645.998276,377,-0.8252095580101013
1590606662.009378,378,-0.8245992064476013
1590606678.0585432,379,-0.865810215473175
1590606694.2828538,380,-0.8392848968505859
1590606710.640246,381,-0.8496678471565247
1590606727.644395,382,-0.8469922542572021
1590606743.065453,383,-0.8303853869438171
1590606758.307029,384,-0.8468143939971924
1590606774.032972,385,-0.8725137710571289
1590606790.107806,386,-0.8078479766845703
1590606807.354601,387,-0.8342412114143372
1590606823.830867,388,-0.8349305391311646
1590606839.962228,389,-0.8475432395935059
1590606855.802739,390,-0.8497990369796753
1590606871.975602,391,-0.8067320585250854
1590606887.810613,392,-0.8410342335700989
1590606904.168564,393,-0.9097215533256531
1590606919.7123961,394,-0.8969200849533081
1590606935.537874,395,-0.904124915599823
1590606951.194561,396,-0.8638039827346802
1590606967.137839,397,-0.8389539122581482
1590606982.7176561,398,-0.8635971546173096
1590606998.10061,399,-0.8742436766624451
1590607013.567017,400,-0.874393880367279
1590607029.483467,401,-0.9172722697257996
1590607045.421591,402,-0.8958630561828613
1590607061.633906,403,-0.9360808730125427
1590607077.4002519,404,-0.9020775556564331
1590607093.225864,405,-0.8696631193161011
1590607109.075995,406,-0.8848647475242615
1590607124.419008,407,-0.8837994337081909
1590607139.704319,408,-0.9261010885238647
1590607155.612652,409,-0.9455310106277466
1590607173.973367,410,-0.9251902103424072
1590607194.1964831,411,-0.9827912449836731
1590607215.286944,412,-0.9482285976409912
1590607237.995656,413,-0.9581615328788757
1590607262.927688,414,-0.9527590274810791
1590607291.563875,415,-0.9456738233566284
1590607323.921257,416,-1.0080026388168335
1590607360.251171,417,-1.0050292015075684
1590607403.762658,418,-0.9828284978866577
1590607447.028707,419,-1.005428671836853
1590607482.750396,420,-0.9989880323410034
